,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize,age,mileage (km),diesel_yn,petrol_yn,hybrid_yn,manual_yn,semi_automatic_yn,automatic_yn,A_Series_yn,T_Series_yn,S_Series_yn,R_Series_yn,Q_Series_yn,model_type
2338, TT,2018,19291,Manual,9565,Petrol,150,47.1,1.8,2,15393,0,1,0,1,0,0,0,1,0,0,0,T
2339, Q5,2015,22797,Semi-Auto,39378,Diesel,265,41.5,3.0,5,63373,1,0,0,0,1,0,0,0,0,0,1,Q
2340, A3,2017,15980,Manual,46879,Diesel,150,57.6,2.0,3,75444,1,0,0,1,0,0,1,0,0,0,0,A
2341, Q2,2018,21990,Semi-Auto,20241,Petrol,145,52.3,1.4,2,32575,0,1,0,0,1,0,0,0,0,0,1,Q
2342, Q5,2017,37980,Semi-Auto,16855,Petrol,150,34.0,3.0,3,27125,0,1,0,0,1,0,0,0,0,0,1,Q
2343, TT,2016,17690,Manual,20000,Petrol,150,47.1,1.8,4,32187,0,1,0,1,0,0,0,1,0,0,0,T
2344, A1,2015,10980,Manual,40222,Diesel,0,80.7,1.6,5,64731,1,0,0,1,0,0,1,0,0,0,0,A
2345, Q7,2019,48950,Semi-Auto,7915,Diesel,150,32.8,3.0,1,12738,1,0,0,0,1,0,0,0,0,0,1,Q
2346, A3,2016,17980,Manual,23663,Diesel,125,57.6,2.0,4,38082,1,0,0,1,0,0,1,0,0,0,0,A
2347, Q3,2019,35480,Semi-Auto,13500,Diesel,150,45.6,2.0,1,21726,1,0,0,0,1,0,0,0,0,0,1,Q
2348, Q5,2016,30440,Semi-Auto,35622,Diesel,240,42.2,3.0,4,57328,1,0,0,0,1,0,0,0,0,0,1,Q
2349, Q2,2017,16690,Manual,20852,Petrol,150,55.4,1.0,3,33558,0,1,0,1,0,0,0,0,0,0,1,Q
2350, TT,2016,15690,Manual,45622,Petrol,150,47.1,1.8,4,73421,0,1,0,1,0,0,0,1,0,0,0,T
2351, TT,2017,17990,Manual,11452,Petrol,150,47.1,1.8,3,18430,0,1,0,1,0,0,0,1,0,0,0,T
2352, A1,2017,11980,Manual,35882,Petrol,150,57.6,1.4,3,57746,0,1,0,1,0,0,1,0,0,0,0,A
2353, A4,2019,28500,Automatic,5000,Petrol,145,38.2,2.0,1,8047,0,1,0,0,0,1,1,0,0,0,0,A
2354, A4,2020,45000,Semi-Auto,6400,Diesel,145,39.2,3.0,0,10300,1,0,0,0,1,0,1,0,0,0,0,A
2355, Q3,2016,19840,Semi-Auto,28965,Diesel,150,52.3,2.0,4,46615,1,0,0,0,1,0,0,0,0,0,1,Q
2356, A5,2019,26950,Semi-Auto,2029,Diesel,150,51.4,2.0,1,3265,1,0,0,0,1,0,1,0,0,0,0,A
2357, Q3,2019,26940,Manual,590,Diesel,150,42.8,2.0,1,950,1,0,0,1,0,0,0,0,0,0,1,Q
2358, A6,2017,21290,Semi-Auto,34029,Diesel,30,61.4,2.0,3,54764,1,0,0,0,1,0,1,0,0,0,0,A
2359, A6,2019,30600,Semi-Auto,9485,Diesel,150,47.9,2.0,1,15265,1,0,0,0,1,0,1,0,0,0,0,A
2360, TT,2016,18940,Manual,33717,Diesel,30,62.8,2.0,4,54262,1,0,0,1,0,0,0,1,0,0,0,T
2361, A7,2019,35650,Semi-Auto,7799,Diesel,145,38.2,3.0,1,12551,1,0,0,0,1,0,1,0,0,0,0,A
2362, Q7,2016,44880,Semi-Auto,49233,Diesel,300,39.2,4.0,4,79233,1,0,0,0,1,0,0,0,0,0,1,Q
2363, A6,2016,24990,Semi-Auto,38478,Diesel,160,51.4,3.0,4,61924,1,0,0,0,1,0,1,0,0,0,0,A
2364, Q7,2020,69995,Semi-Auto,3111,Diesel,145,30.1,4.0,0,5007,1,0,0,0,1,0,0,0,0,0,1,Q
2365, Q3,2015,18750,Manual,31250,Petrol,235,38.7,2.0,5,50292,0,1,0,1,0,0,0,0,0,0,1,Q
2366, A3,2019,18995,Manual,5000,Diesel,145,51.4,1.6,1,8047,1,0,0,1,0,0,1,0,0,0,0,A
2367, A3,2019,19300,Manual,5000,Diesel,145,51.4,1.6,1,8047,1,0,0,1,0,0,1,0,0,0,0,A
2368, Q3,2019,28000,Manual,5000,Diesel,145,42.8,2.0,1,8047,1,0,0,1,0,0,0,0,0,0,1,Q
2369, A4,2019,27500,Manual,2050,Petrol,145,38.2,2.0,1,3299,0,1,0,1,0,0,1,0,0,0,0,A
2370, A4,2019,24495,Manual,5000,Petrol,145,39.2,2.0,1,8047,0,1,0,1,0,0,1,0,0,0,0,A
2371, Q2,2019,23250,Automatic,1000,Diesel,145,47.9,1.6,1,1609,1,0,0,0,0,1,0,0,0,0,1,Q
2372, A1,2015,10498,Manual,31393,Petrol,30,57.6,1.4,5,50522,0,1,0,1,0,0,1,0,0,0,0,A
2373, Q3,2019,27280,Manual,3000,Diesel,145,42.8,2.0,1,4828,1,0,0,1,0,0,0,0,0,0,1,Q
2374, A4,2019,26480,Semi-Auto,6212,Diesel,150,44.8,2.0,1,9997,1,0,0,0,1,0,1,0,0,0,0,A
2375, A1,2019,21780,Semi-Auto,6661,Petrol,150,47.1,1.0,1,10720,0,1,0,0,1,0,1,0,0,0,0,A
2376, A1,2014,9790,Manual,44202,Petrol,30,55.4,1.2,6,71136,0,1,0,1,0,0,1,0,0,0,0,A
2377, Q5,2016,24690,Semi-Auto,24271,Diesel,200,47.1,2.0,4,39060,1,0,0,0,1,0,0,0,0,0,1,Q
2378, A5,2016,19890,Semi-Auto,30385,Diesel,160,52.3,2.0,4,48900,1,0,0,0,1,0,1,0,0,0,0,A
2379, A4,2019,40800,Semi-Auto,2800,Diesel,145,40.9,3.0,1,4506,1,0,0,0,1,0,1,0,0,0,0,A
2380, Q3,2018,24000,Semi-Auto,12000,Petrol,145,48.7,1.4,2,19312,0,1,0,0,1,0,0,0,0,0,1,Q
2381, Q3,2019,29980,Semi-Auto,11754,Petrol,145,31.7,2.0,1,18916,0,1,0,0,1,0,0,0,0,0,1,Q
2382, A1,2015,15698,Manual,20552,Petrol,200,40.4,2.0,5,33075,0,1,0,1,0,0,1,0,0,0,0,A
2383, A8,2018,36000,Semi-Auto,11341,Diesel,145,48.7,3.0,2,18252,1,0,0,0,1,0,1,0,0,0,0,A
2384, Q3,2018,22000,Semi-Auto,13492,Petrol,145,47.9,1.4,2,21713,0,1,0,0,1,0,0,0,0,0,1,Q
2385, A4,2017,21000,Semi-Auto,28870,Diesel,150,53.3,3.0,3,46462,1,0,0,0,1,0,1,0,0,0,0,A
2386, TT,2016,23500,Semi-Auto,9812,Petrol,205,40.9,2.0,4,15791,0,1,0,0,1,0,0,1,0,0,0,T
2387, Q2,2017,18700,Semi-Auto,36000,Petrol,145,52.3,1.4,3,57936,0,1,0,0,1,0,0,0,0,0,1,Q
2388, A3,2019,20895,Manual,6922,Diesel,145,51.4,1.6,1,11140,1,0,0,1,0,0,1,0,0,0,0,A
2389, A4,2016,12965,Manual,64425,Diesel,20,70.6,2.0,4,103682,1,0,0,1,0,0,1,0,0,0,0,A
2390, Q3,2016,18990,Semi-Auto,9106,Diesel,145,51.4,2.0,4,14655,1,0,0,0,1,0,0,0,0,0,1,Q
2391, Q2,2019,22480,Semi-Auto,8664,Diesel,150,46.3,1.6,1,13943,1,0,0,0,1,0,0,0,0,0,1,Q
2392, Q2,2020,25950,Manual,2330,Petrol,145,43.5,1.5,0,3750,0,1,0,1,0,0,0,0,0,0,1,Q
2393, Q2,2018,17290,Manual,10855,Petrol,145,55.4,1.0,2,17469,0,1,0,1,0,0,0,0,0,0,1,Q
2394, Q5,2020,49865,Semi-Auto,3272,Diesel,145,34.5,3.0,0,5266,1,0,0,0,1,0,0,0,0,0,1,Q
2395, A5,2019,28880,Semi-Auto,100,Petrol,145,39.8,2.0,1,161,0,1,0,0,1,0,1,0,0,0,0,A
2396, Q2,2019,18940,Manual,4200,Petrol,145,47.1,1.0,1,6759,0,1,0,1,0,0,0,0,0,0,1,Q
2397, A1,2016,12950,Manual,25941,Petrol,30,55.4,1.4,4,41748,0,1,0,1,0,0,1,0,0,0,0,A
2398, A5,2016,16491,Manual,60920,Diesel,165,53.3,2.0,4,98041,1,0,0,1,0,0,1,0,0,0,0,A
2399, Q2,2017,18377,Semi-Auto,14208,Diesel,145,68.9,1.6,3,22866,1,0,0,0,1,0,0,0,0,0,1,Q
2400, A4,2020,42840,Semi-Auto,5233,Diesel,145,39.2,3.0,0,8422,1,0,0,0,1,0,1,0,0,0,0,A
2401, A6,2015,14992,Semi-Auto,73699,Diesel,125,58.9,3.0,5,118607,1,0,0,0,1,0,1,0,0,0,0,A
2402, A3,2016,13992,Semi-Auto,56136,Diesel,125,61.4,2.0,4,90342,1,0,0,0,1,0,1,0,0,0,0,A
2403, A1,2018,16890,Manual,8768,Petrol,150,51.4,1.0,2,14111,0,1,0,1,0,0,1,0,0,0,0,A
2404, A3,2014,8630,Semi-Auto,70480,Diesel,20,72.4,1.6,6,113426,1,0,0,0,1,0,1,0,0,0,0,A
2405, Q5,2016,19495,Semi-Auto,40449,Diesel,200,47.1,2.0,4,65096,1,0,0,0,1,0,0,0,0,0,1,Q
2406, A3,2016,14257,Manual,14170,Petrol,20,60.1,1.4,4,22804,0,1,0,1,0,0,1,0,0,0,0,A
2407, A4,2016,12170,Manual,29825,Petrol,125,53.3,1.4,4,47999,0,1,0,1,0,0,1,0,0,0,0,A
2408, A1,2015,12070,Manual,31214,Petrol,30,55.4,1.4,5,50234,0,1,0,1,0,0,1,0,0,0,0,A
2409, A3,2015,11270,Semi-Auto,33142,Petrol,20,60.1,1.4,5,53337,0,1,0,0,1,0,1,0,0,0,0,A
2410, A5,2014,15770,Automatic,53082,Diesel,160,49.6,3.0,6,85427,1,0,0,0,0,1,1,0,0,0,0,A
2411, A5,2016,17470,Manual,50405,Diesel,160,53.3,2.0,4,81119,1,0,0,1,0,0,1,0,0,0,0,A
2412, A3,2018,17670,Manual,19517,Petrol,145,54.3,1.5,2,31409,0,1,0,1,0,0,1,0,0,0,0,A
2413, A1,2015,11681,Manual,29430,Petrol,30,55.4,1.4,5,47363,0,1,0,1,0,0,1,0,0,0,0,A
2414, A4,2014,15567,Automatic,55119,Petrol,300,34.9,3.0,6,88705,0,1,0,0,0,1,1,0,0,0,0,A
2415, A3,2015,14190,Semi-Auto,27869,Diesel,30,64.2,2.0,5,44851,1,0,0,0,1,0,1,0,0,0,0,A
2416, A3,2018,18910,Manual,11956,Petrol,145,60.1,1.0,2,19241,0,1,0,1,0,0,1,0,0,0,0,A
2417, A5,2019,26000,Semi-Auto,4500,Petrol,145,40.4,2.0,1,7242,0,1,0,0,1,0,1,0,0,0,0,A
2418, Q2,2019,25400,Manual,4800,Petrol,145,39.2,1.5,1,7725,0,1,0,1,0,0,0,0,0,0,1,Q
2419, A8,2019,39940,Semi-Auto,3442,Diesel,145,40.4,3.0,1,5539,1,0,0,0,1,0,1,0,0,0,0,A
2420, Q2,2019,21500,Manual,4050,Diesel,145,49.6,1.6,1,6518,1,0,0,1,0,0,0,0,0,0,1,Q
2421, A1,2019,22000,Semi-Auto,5000,Petrol,145,40.9,2.0,1,8047,0,1,0,0,1,0,1,0,0,0,0,A
2422, A4,2019,24680,Automatic,2877,Diesel,145,50.4,2.0,1,4630,1,0,0,0,0,1,1,0,0,0,0,A
2423, A4,2019,22480,Manual,2525,Petrol,145,39.2,2.0,1,4064,0,1,0,1,0,0,1,0,0,0,0,A
2424, A4,2020,36400,Semi-Auto,3222,Diesel,145,44.1,2.0,0,5185,1,0,0,0,1,0,1,0,0,0,0,A
2425, A1,2020,22490,Manual,1000,Petrol,145,47.9,1.0,0,1609,0,1,0,1,0,0,1,0,0,0,0,A
2426, Q2,2019,30990,Semi-Auto,3000,Petrol,145,33.2,2.0,1,4828,0,1,0,0,1,0,0,0,0,0,1,Q
2427, Q2,2019,20990,Manual,3500,Petrol,145,47.1,1.0,1,5633,0,1,0,1,0,0,0,0,0,0,1,Q
2428, A5,2019,29980,Semi-Auto,3000,Diesel,145,47.1,2.0,1,4828,1,0,0,0,1,0,1,0,0,0,0,A
2429, A5,2019,35995,Automatic,100,Diesel,145,47.1,2.0,1,161,1,0,0,0,0,1,1,0,0,0,0,A
2430, Q3,2019,31450,Manual,5000,Diesel,145,42.8,2.0,1,8047,1,0,0,1,0,0,0,0,0,0,1,Q
2431, Q3,2019,30950,Manual,100,Diesel,145,42.8,2.0,1,161,1,0,0,1,0,0,0,0,0,0,1,Q
2432, A8,2019,49000,Semi-Auto,100,Diesel,145,40.4,3.0,1,161,1,0,0,0,1,0,1,0,0,0,0,A
2433, A8,2019,39995,Automatic,3000,Diesel,145,40.4,3.0,1,4828,1,0,0,0,0,1,1,0,0,0,0,A
2434, A4,2020,43395,Semi-Auto,8500,Diesel,145,40.4,3.0,0,13679,1,0,0,0,1,0,1,0,0,0,0,A
2435, A4,2019,25000,Semi-Auto,5000,Petrol,145,38.7,2.0,1,8047,0,1,0,0,1,0,1,0,0,0,0,A
2436, Q2,2017,18327,Semi-Auto,31000,Petrol,145,54.3,1.4,3,49890,0,1,0,0,1,0,0,0,0,0,1,Q
2437, A3,2015,9298,Manual,76623,Diesel,0,83.1,1.6,5,123312,1,0,0,1,0,0,1,0,0,0,0,A
2438, A7,2015,19998,Semi-Auto,41656,Diesel,145,54.3,3.0,5,67039,1,0,0,0,1,0,1,0,0,0,0,A
2439, A3,2017,17498,Manual,23760,Petrol,30,60.1,1.4,3,38238,0,1,0,1,0,0,1,0,0,0,0,A
2440, TT,2013,9306,Manual,78449,Diesel,160,51.4,2.0,7,126251,1,0,0,1,0,0,0,1,0,0,0,T
2441, A3,2013,10800,Semi-Auto,19606,Petrol,125,50.4,1.8,7,31553,0,1,0,0,1,0,1,0,0,0,0,A
2442, Q3,2014,12792,Semi-Auto,42846,Diesel,200,47.9,2.0,6,68954,1,0,0,0,1,0,0,0,0,0,1,Q
2443, Q3,2014,9992,Manual,69944,Diesel,145,54.3,2.0,6,112564,1,0,0,1,0,0,0,0,0,0,1,Q
2444, A4,2017,14992,Manual,16602,Petrol,145,50.4,2.0,3,26718,0,1,0,1,0,0,1,0,0,0,0,A
2445, A6,2013,11966,Semi-Auto,46340,Diesel,145,56.5,2.0,7,74577,1,0,0,0,1,0,1,0,0,0,0,A
2446, Q3,2015,14355,Manual,50228,Diesel,125,60.1,2.0,5,80834,1,0,0,1,0,0,0,0,0,0,1,Q
2447, A1,2018,16591,Manual,9254,Petrol,150,55.4,1.4,2,14893,0,1,0,1,0,0,1,0,0,0,0,A
2448, Q3,2019,27991,Semi-Auto,8683,Diesel,150,47.1,2.0,1,13974,1,0,0,0,1,0,0,0,0,0,1,Q
2449, A1,2013,10495,Semi-Auto,44700,Petrol,125,53.3,1.4,7,71937,0,1,0,0,1,0,1,0,0,0,0,A
2450, A3,2017,17691,Manual,17957,Petrol,30,60.1,1.4,3,28899,0,1,0,1,0,0,1,0,0,0,0,A
2451, A3,2014,11863,Manual,47606,Petrol,30,57.6,1.2,6,76614,0,1,0,1,0,0,1,0,0,0,0,A
2452, A5,2016,16987,Automatic,55639,Diesel,145,56.5,2.0,4,89542,1,0,0,0,0,1,1,0,0,0,0,A
2453, Q5,2016,18737,Semi-Auto,49553,Diesel,200,47.1,2.0,4,79748,1,0,0,0,1,0,0,0,0,0,1,Q
2454, A5,2016,17597,Automatic,43707,Diesel,160,50.4,2.0,4,70339,1,0,0,0,0,1,1,0,0,0,0,A
2455, A3,2018,19340,Automatic,16330,Petrol,145,42.2,1.5,2,26281,0,1,0,0,0,1,1,0,0,0,0,A
2456, A5,2014,13095,Manual,30884,Diesel,30,60.1,2.0,6,49703,1,0,0,1,0,0,1,0,0,0,0,A
2457, A5,2017,23421,Semi-Auto,25207,Diesel,145,70.6,2.0,3,40567,1,0,0,0,1,0,1,0,0,0,0,A
2458, A4,2017,16320,Manual,33083,Diesel,0,74.3,2.0,3,53242,1,0,0,1,0,0,1,0,0,0,0,A
2459, A4,2017,20895,Automatic,17774,Petrol,145,52.3,2.0,3,28604,0,1,0,0,0,1,1,0,0,0,0,A
2460, A4,2016,15920,Manual,26016,Diesel,20,70.6,2.0,4,41869,1,0,0,1,0,0,1,0,0,0,0,A
2461, A3,2016,18602,Automatic,9340,Petrol,30,56.5,1.4,4,15031,0,1,0,0,0,1,1,0,0,0,0,A
2462, A4,2017,19220,Manual,14378,Diesel,30,67.3,2.0,3,23139,1,0,0,1,0,0,1,0,0,0,0,A
2463, A1,2018,13990,Manual,22000,Diesel,150,76.4,1.6,2,35405,1,0,0,1,0,0,1,0,0,0,0,A
2464, A5,2018,30990,Semi-Auto,4512,Petrol,150,36.7,3.0,2,7261,0,1,0,0,1,0,1,0,0,0,0,A
2465, Q3,2017,19790,Manual,16100,Petrol,150,49.6,1.4,3,25910,0,1,0,1,0,0,0,0,0,0,1,Q
2466, Q5,2016,20990,Semi-Auto,37714,Diesel,205,47.1,2.0,4,60695,1,0,0,0,1,0,0,0,0,0,1,Q
2467, A1,2016,9499,Manual,29793,Diesel,0,80.7,1.6,4,47947,1,0,0,1,0,0,1,0,0,0,0,A
2468, Q3,2015,17130,Manual,27556,Diesel,160,49.6,2.0,5,44347,1,0,0,1,0,0,0,0,0,0,1,Q
2469, A5,2016,21000,Semi-Auto,37958,Petrol,260,35.8,3.0,4,61087,0,1,0,0,1,0,1,0,0,0,0,A
2470, A3,2018,20500,Automatic,10010,Petrol,145,56.5,1.5,2,16109,0,1,0,0,0,1,1,0,0,0,0,A
2471, A4,2019,26444,Semi-Auto,5800,Diesel,150,49.6,2.0,1,9334,1,0,0,0,1,0,1,0,0,0,0,A
2472, A5,2015,16990,Semi-Auto,49112,Diesel,200,44.8,3.0,5,79038,1,0,0,0,1,0,1,0,0,0,0,A
2473, Q3,2015,17321,Manual,25296,Diesel,145,55.4,2.0,5,40710,1,0,0,1,0,0,0,0,0,0,1,Q
2474, A3,2020,29000,Semi-Auto,352,Diesel,145,50.4,2.0,0,566,1,0,0,0,1,0,1,0,0,0,0,A
2475, A3,2019,22795,Automatic,1235,Diesel,145,52.3,1.6,1,1988,1,0,0,0,0,1,1,0,0,0,0,A
2476, A1,2017,16704,Automatic,16855,Petrol,145,70.6,1.4,3,27125,0,1,0,0,0,1,1,0,0,0,0,A
2477, Q2,2018,19990,Manual,4525,Diesel,145,47.9,1.6,2,7282,1,0,0,1,0,0,0,0,0,0,1,Q
2478, A4,2015,16960,Manual,29139,Diesel,160,50.4,2.0,5,46895,1,0,0,1,0,0,1,0,0,0,0,A
2479, A5,2016,18480,Semi-Auto,40586,Diesel,145,56.5,2.0,4,65317,1,0,0,0,1,0,1,0,0,0,0,A
2480, Q2,2019,19995,Manual,4500,Petrol,145,47.1,1.0,1,7242,0,1,0,1,0,0,0,0,0,0,1,Q
2481, A3,2019,31995,Semi-Auto,6500,Petrol,145,36.7,2.0,1,10461,0,1,0,0,1,0,1,0,0,0,0,A
2482, Q3,2016,16690,Manual,27998,Diesel,30,60.1,2.0,4,45058,1,0,0,1,0,0,0,0,0,0,1,Q
2483, A6,2016,19990,Semi-Auto,36000,Diesel,150,56.5,2.0,4,57936,1,0,0,0,1,0,1,0,0,0,0,A
2484, A3,2017,22991,Semi-Auto,17365,Petrol,165,43.5,2.0,3,27946,0,1,0,0,1,0,1,0,0,0,0,A
2485, A1,2016,12991,Manual,30321,Petrol,30,58.9,1.4,4,48797,0,1,0,1,0,0,1,0,0,0,0,A
2486, Q7,2016,34000,Semi-Auto,11862,Diesel,200,47.9,3.0,4,19090,1,0,0,0,1,0,0,0,0,0,1,Q
2487, Q3,2017,20700,Manual,25201,Diesel,145,54.3,2.0,3,40557,1,0,0,1,0,0,0,0,0,0,1,Q
2488, TT,2015,17544,Semi-Auto,44935,Petrol,160,44.1,2.0,5,72316,0,1,0,0,1,0,0,1,0,0,0,T
2489, Q2,2017,16300,Manual,27661,Diesel,145,64.2,1.6,3,44516,1,0,0,1,0,0,0,0,0,0,1,Q
2490, Q5,2016,16690,Manual,68501,Diesel,200,47.9,2.0,4,110241,1,0,0,1,0,0,0,0,0,0,1,Q
2491, A6,2017,17600,Semi-Auto,33779,Diesel,20,64.2,2.0,3,54362,1,0,0,0,1,0,1,0,0,0,0,A
2492, Q3,2019,26995,Manual,1500,Petrol,145,42.2,1.5,1,2414,0,1,0,1,0,0,0,0,0,0,1,Q
2493, A1,2020,20495,Semi-Auto,1500,Petrol,145,44.8,1.5,0,2414,0,1,0,0,1,0,1,0,0,0,0,A
2494, A4,2020,26995,Semi-Auto,1500,Petrol,145,42.2,2.0,0,2414,0,1,0,0,1,0,1,0,0,0,0,A
2495, A1,2020,21495,Semi-Auto,1500,Petrol,145,44.8,1.0,0,2414,0,1,0,0,1,0,1,0,0,0,0,A
2496, A1,2017,14995,Manual,20966,Petrol,150,58.9,1.4,3,33741,0,1,0,1,0,0,1,0,0,0,0,A
2497, A1,2018,13995,Manual,8413,Petrol,150,56.5,1.4,2,13539,0,1,0,1,0,0,1,0,0,0,0,A
2498, Q2,2018,19395,Semi-Auto,28721,Petrol,150,52.3,1.4,2,46222,0,1,0,0,1,0,0,0,0,0,1,Q
2499, Q5,2016,22000,Semi-Auto,28250,Diesel,205,47.1,2.0,4,45464,1,0,0,0,1,0,0,0,0,0,1,Q
2500, Q3,2015,17000,Semi-Auto,43740,Petrol,145,47.9,1.4,5,70393,0,1,0,0,1,0,0,0,0,0,1,Q
2501, A3,2017,19498,Manual,20134,Diesel,145,67.3,1.6,3,32402,1,0,0,1,0,0,1,0,0,0,0,A
2502, A1,2015,8874,Manual,74805,Petrol,30,55.4,1.4,5,120387,0,1,0,1,0,0,1,0,0,0,0,A
2503, Q2,2017,14759,Manual,31475,Petrol,150,55.4,1.0,3,50654,0,1,0,1,0,0,0,0,0,0,1,Q
2504, A4,2015,14999,Semi-Auto,43158,Diesel,200,47.1,2.0,5,69456,1,0,0,0,1,0,1,0,0,0,0,A
2505, A4,2017,19400,Semi-Auto,12095,Diesel,150,67.3,2.0,3,19465,1,0,0,0,1,0,1,0,0,0,0,A
2506, Q2,2018,17990,Manual,18111,Petrol,150,52.3,1.4,2,29147,0,1,0,1,0,0,0,0,0,0,1,Q
2507, Q5,2018,31900,Semi-Auto,11000,Petrol,150,40.4,2.0,2,17703,0,1,0,0,1,0,0,0,0,0,1,Q
2508, Q5,2016,26390,Semi-Auto,37647,Diesel,240,42.8,3.0,4,60587,1,0,0,0,1,0,0,0,0,0,1,Q
2509, A3,2016,17498,Semi-Auto,12166,Petrol,30,57.6,1.4,4,19579,0,1,0,0,1,0,1,0,0,0,0,A
2510, Q5,2016,28698,Automatic,44419,Diesel,235,42.2,3.0,4,71485,1,0,0,0,0,1,0,0,0,0,1,Q
2511, Q3,2016,15698,Manual,12612,Diesel,30,61.4,2.0,4,20297,1,0,0,1,0,0,0,0,0,0,1,Q
2512, A3,2014,10995,Manual,84878,Diesel,20,67.3,2.0,6,136598,1,0,0,1,0,0,1,0,0,0,0,A
2513, A4,2016,15500,Manual,24625,Diesel,20,70.6,2.0,4,39630,1,0,0,1,0,0,1,0,0,0,0,A
2514, A4,2014,11391,Manual,73206,Diesel,125,60.1,2.0,6,117813,1,0,0,1,0,0,1,0,0,0,0,A
2515, Q3,2015,13610,Manual,59702,Diesel,125,60.1,2.0,5,96081,1,0,0,1,0,0,0,0,0,0,1,Q
2516, A1,2016,10965,Manual,24971,Petrol,0,67.3,1.0,4,40187,0,1,0,1,0,0,1,0,0,0,0,A
2517, Q5,2015,18465,Semi-Auto,33656,Diesel,205,47.1,2.0,5,54164,1,0,0,0,1,0,0,0,0,0,1,Q
2518, A5,2015,15965,Manual,47820,Diesel,30,61.4,2.0,5,76959,1,0,0,1,0,0,1,0,0,0,0,A
2519, Q3,2017,18695,Semi-Auto,11307,Petrol,145,47.9,1.4,3,18197,0,1,0,0,1,0,0,0,0,0,1,Q
2520, Q5,2015,17595,Manual,47905,Diesel,200,47.9,2.0,5,77095,1,0,0,1,0,0,0,0,0,0,1,Q
2521, A4,2018,18995,Manual,14912,Petrol,145,51.4,1.4,2,23998,0,1,0,1,0,0,1,0,0,0,0,A
2522, A4,2018,20950,Semi-Auto,8022,Petrol,145,50.4,1.4,2,12910,0,1,0,0,1,0,1,0,0,0,0,A
2523, Q5,2015,19995,Semi-Auto,41000,Diesel,200,47.1,2.0,5,65983,1,0,0,0,1,0,0,0,0,0,1,Q
2524, Q5,2015,21995,Semi-Auto,38778,Diesel,235,44.1,3.0,5,62407,1,0,0,0,1,0,0,0,0,0,1,Q
2525, Q5,2016,21495,Semi-Auto,34821,Diesel,200,47.1,2.0,4,56039,1,0,0,0,1,0,0,0,0,0,1,Q
2526, Q7,2017,48995,Semi-Auto,11279,Diesel,145,39.2,4.0,3,18152,1,0,0,0,1,0,0,0,0,0,1,Q
2527, A1,2015,13495,Manual,26525,Petrol,30,58.9,1.4,5,42688,0,1,0,1,0,0,1,0,0,0,0,A
2528, A6,2019,29495,Semi-Auto,12398,Diesel,150,47.9,2.0,1,19953,1,0,0,0,1,0,1,0,0,0,0,A
2529, A5,2018,23498,Manual,11981,Diesel,145,65.7,2.0,2,19282,1,0,0,1,0,0,1,0,0,0,0,A
2530, Q3,2016,18498,Semi-Auto,12589,Petrol,145,47.9,1.4,4,20260,0,1,0,0,1,0,0,0,0,0,1,Q
2531, A4,2019,18698,Manual,2124,Petrol,145,41.5,2.0,1,3418,0,1,0,1,0,0,1,0,0,0,0,A
2532, A5,2018,20310,Semi-Auto,14863,Petrol,145,53.3,1.4,2,23920,0,1,0,0,1,0,1,0,0,0,0,A
2533, A6,2016,17590,Manual,40070,Diesel,30,61.4,2.0,4,64486,1,0,0,1,0,0,1,0,0,0,0,A
2534, A4,2015,12097,Semi-Auto,48268,Diesel,125,56.5,2.0,5,77680,1,0,0,0,1,0,1,0,0,0,0,A
2535, Q5,2013,15670,Manual,55215,Petrol,235,37.7,2.0,7,88860,0,1,0,1,0,0,0,0,0,0,1,Q
2536, A1,2015,9415,Manual,32637,Diesel,0,80.7,1.6,5,52524,1,0,0,1,0,0,1,0,0,0,0,A
2537, A6,2015,15465,Automatic,55246,Diesel,30,64.2,2.0,5,88910,1,0,0,0,0,1,1,0,0,0,0,A
2538, A3,2014,13995,Manual,62049,Diesel,20,68.9,2.0,6,99858,1,0,0,1,0,0,1,0,0,0,0,A
2539, Q2,2017,20995,Semi-Auto,14920,Petrol,145,52.3,1.4,3,24011,0,1,0,0,1,0,0,0,0,0,1,Q
2540, A4,2017,22495,Semi-Auto,61008,Petrol,145,44.1,2.0,3,98183,0,1,0,0,1,0,1,0,0,0,0,A
2541, Q3,2017,21995,Semi-Auto,43163,Diesel,145,51.4,2.0,3,69464,1,0,0,0,1,0,0,0,0,0,1,Q
2542, A4,2017,17998,Manual,21903,Petrol,150,51.4,1.4,3,35249,0,1,0,1,0,0,1,0,0,0,0,A
2543, A1,2013,9798,Semi-Auto,63361,Petrol,150,47.9,1.4,7,101969,0,1,0,0,1,0,1,0,0,0,0,A
2544, A6,2016,18495,Manual,13467,Diesel,30,61.4,2.0,4,21673,1,0,0,1,0,0,1,0,0,0,0,A
2545, Q3,2019,27995,Semi-Auto,12460,Petrol,145,31.7,2.0,1,20052,0,1,0,0,1,0,0,0,0,0,1,Q
2546, A1,2015,11495,Manual,47162,Petrol,30,55.4,1.4,5,75900,0,1,0,1,0,0,1,0,0,0,0,A
2547, A1,2017,12495,Manual,25220,Petrol,30,55.4,1.4,3,40588,0,1,0,1,0,0,1,0,0,0,0,A
2548, A1,2016,11995,Manual,27350,Petrol,30,55.4,1.4,4,44015,0,1,0,1,0,0,1,0,0,0,0,A
